value_name,inserted_ts,values,name,id,value_type,item_id,value_id
Cítricos,2025-02-17 04:39:36,"[{'id': '8869921', 'name': 'Cítricos', 'struct': None}]",Aromas,AROMAS,string,MLA1413525339,8869921
9 meses,2025-02-17 04:39:36,"[{'id': '9163259', 'name': '9 meses', 'struct': {'number': 9, 'unit': 'meses'}}]",Tiempo en barrica,BARREL_TIME,number_unit,MLA1413525339,9163259
Puramun,2025-02-17 04:39:36,"[{'id': '15356792', 'name': 'Puramun', 'struct': None}]",Marca,BRAND,string,MLA1413525339,15356792
Wines of Pepe Galante,2025-02-17 04:39:36,"[{'id': '24139244', 'name': 'Wines of Pepe Galante', 'struct': None}]",Bodega,CELLAR,string,MLA1413525339,24139244
8 °C,2025-02-17 04:39:36,"[{'id': '12609339', 'name': '8 °C', 'struct': {'number': 8, 'unit': '°C'}}]",Temperatura ideal de consumo,IDEAL_CONSUMING_TEMPERATURE,number_unit,MLA1413525339,12609339
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Incluye estuche,INCLUDES_CASE,boolean,MLA1413525339,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es bebida sin alcohol,IS_NON_ALCOHOLIC_DRINK,boolean,MLA1413525339,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es orgánico,IS_ORGANIC,boolean,MLA1413525339,242084
Nuevo,2025-02-17 04:39:36,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None}]",Condición del ítem,ITEM_CONDITION,list,MLA1413525339,2230284
Puramun Reserva,2025-02-17 04:39:36,"[{'id': '24139245', 'name': 'Puramun Reserva', 'struct': None}]",Línea,LINE,string,MLA1413525339,24139245
Vino Puramun Reserva Chardonnay 750 Wines Of Pepe Galante,2025-02-17 04:39:36,"[{'id': '24139246', 'name': 'Vino Puramun Reserva Chardonnay 750 Wines Of Pepe Galante', 'struct': None}]",Título manual,MANUAL_TITLE,string,MLA1413525339,24139246
Argentina,2025-02-17 04:39:36,"[{'id': '96380', 'name': 'Argentina', 'struct': None}]",Origen,ORIGIN,string,MLA1413525339,96380
Botella,2025-02-17 04:39:36,"[{'id': '2290293', 'name': 'Botella', 'struct': None}]",Tipo de envase,PACKAGING_TYPE,string,MLA1413525339,2290293
Sushidesalmon,2025-02-17 04:39:36,"[{'id': '24139267', 'name': 'Sushidesalmon', 'struct': None}]",Maridajes,PAIRINGS,string,MLA1413525339,24139267
Temperatura ambiente,2025-02-17 04:39:36,"[{'id': '10792872', 'name': 'Temperatura ambiente', 'struct': None}]",Conservación del producto,PRODUCT_CONSERVATION,list,MLA1413525339,10792872
Contiene líquido,2025-02-17 04:39:36,"[{'id': '7435885', 'name': 'Contiene líquido', 'struct': None}]",Características del producto,PRODUCT_FEATURES,list,MLA1413525339,7435885
"Mendoza,Valle de Uco",2025-02-17 04:39:36,"[{'id': '13244147', 'name': 'Mendoza', 'struct': None}, {'id': '19326772', 'name': 'Valle de Uco', 'struct': None}]",Regiones,REGIONS,string,MLA1413525339,
Unidad,2025-02-17 04:39:36,"[{'id': '1359391', 'name': 'Unidad', 'struct': None}]",Formato de venta,SALE_FORMAT,list,MLA1413525339,1359391
3554,2025-02-17 04:39:36,"[{'id': None, 'name': '3554', 'struct': None}]",SKU,SELLER_SKU,string,MLA1413525339,
1,2025-02-17 04:39:36,"[{'id': '2726554', 'name': '1', 'struct': None}]",Unidades por pack,UNITS_PER_PACK,number,MLA1413525339,2726554
750 mL,2025-02-17 04:39:36,"[{'id': '2292305', 'name': '750 mL', 'struct': {'number': 750, 'unit': 'mL'}}]",Volumen de la unidad,UNIT_VOLUME,number_unit,MLA1413525339,2292305
Chardonnay,2025-02-17 04:39:36,"[{'id': '2107343', 'name': 'Chardonnay', 'struct': None}]",Varietal,VARIETAL,string,MLA1413525339,2107343
Sin estuche,2025-02-17 04:39:36,"[{'id': '20133771', 'name': 'Sin estuche', 'struct': None}]",Material del estuche,WINE_CASE_MATERIAL,string,MLA1413525339,20133771
Blanco,2025-02-17 04:39:36,"[{'id': '2107334', 'name': 'Blanco', 'struct': None}]",Tipo de vino,WINE_TYPE,string,MLA1413525339,2107334
1111,2025-02-17 04:39:36,"[{'id': '13931070', 'name': '1111', 'struct': None}]",Año,YEAR,number,MLA1413525339,13931070
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Cantidad de packs,PACKS_NUMBER,integer,MLA1734163364,-1
13 %,2025-02-17 04:39:36,"[{'id': '8897086', 'name': '13 %', 'struct': {'number': 13, 'unit': '%'}}]",Graduación alcohólica,ALCOHOL_BY_VOLUME,number_unit,MLA1734163364,8897086
Cítricos,2025-02-17 04:39:36,"[{'id': '8869921', 'name': 'Cítricos', 'struct': None}]",Aromas,AROMAS,string,MLA1734163364,8869921
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Tiempo en barrica,BARREL_TIME,number_unit,MLA1734163364,-1
Tardio de Abril,2025-02-17 04:39:36,"[{'id': '36994444', 'name': 'Tardio de Abril', 'struct': None}]",Marca,BRAND,string,MLA1734163364,36994444
PUTRUELE,2025-02-17 04:39:36,"[{'id': '15888742', 'name': 'PUTRUELE', 'struct': None}]",Bodega,CELLAR,string,MLA1734163364,15888742
12 °C,2025-02-17 04:39:36,"[{'id': '12627623', 'name': '12 °C', 'struct': {'number': 12, 'unit': '°C'}}]",Temperatura ideal de consumo,IDEAL_CONSUMING_TEMPERATURE,number_unit,MLA1734163364,12627623
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Incluye estuche,INCLUDES_CASE,boolean,MLA1734163364,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es bebida sin alcohol,IS_NON_ALCOHOLIC_DRINK,boolean,MLA1734163364,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es orgánico,IS_ORGANIC,boolean,MLA1734163364,242084
Nuevo,2025-02-17 04:39:36,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None}]",Condición del ítem,ITEM_CONDITION,list,MLA1734163364,2230284
Dulces,2025-02-17 04:39:36,"[{'id': '13612902', 'name': 'Dulces', 'struct': None}]",Línea,LINE,string,MLA1734163364,13612902
Vino Putruele Tardío De Abril 500 cl Dulce Natural Bodega Putruele San Juan,2025-02-17 04:39:36,"[{'id': '45450588', 'name': 'Vino Putruele Tardío De Abril 500 cl Dulce Natural Bodega Putruele San Juan', 'struct': None}]",Título manual,MANUAL_TITLE,string,MLA1734163364,45450588
Argentina,2025-02-17 04:39:36,"[{'id': '96380', 'name': 'Argentina', 'struct': None}]",Origen,ORIGIN,string,MLA1734163364,96380
Botella,2025-02-17 04:39:36,"[{'id': '2290293', 'name': 'Botella', 'struct': None}]",Tipo de envase,PACKAGING_TYPE,string,MLA1734163364,2290293
Pollo,2025-02-17 04:39:36,"[{'id': '8869916', 'name': 'Pollo', 'struct': None}]",Maridajes,PAIRINGS,string,MLA1734163364,8869916
Temperatura ambiente,2025-02-17 04:39:36,"[{'id': '10792872', 'name': 'Temperatura ambiente', 'struct': None}]",Conservación del producto,PRODUCT_CONSERVATION,list,MLA1734163364,10792872
"Contiene líquido,Frágil",2025-02-17 04:39:36,"[{'id': '7435885', 'name': 'Contiene líquido', 'struct': None}, {'id': '7435883', 'name': 'Frágil', 'struct': None}]",Características del producto,PRODUCT_FEATURES,list,MLA1734163364,
"Argentina.,San Juan de la Frontera. Provincia de San Juan,Valle de Tulum",2025-02-17 04:39:36,"[{'id': '17694963', 'name': 'Argentina.', 'struct': None}, {'id': '27476654', 'name': 'San Juan de la Frontera. Provincia de San Juan', 'struct': None}, {'id': '25751955', 'name': 'Valle de Tulum', 'struct': None}]",Regiones,REGIONS,string,MLA1734163364,
Unidad,2025-02-17 04:39:36,"[{'id': '1359391', 'name': 'Unidad', 'struct': None}]",Formato de venta,SALE_FORMAT,list,MLA1734163364,1359391
Putruele-Tardio-de-Abril-Dulce-Natural,2025-02-17 04:39:36,"[{'id': None, 'name': 'Putruele-Tardio-de-Abril-Dulce-Natural', 'struct': None}]",SKU,SELLER_SKU,string,MLA1734163364,
1,2025-02-17 04:39:36,"[{'id': '2726554', 'name': '1', 'struct': None}]",Unidades por pack,UNITS_PER_PACK,number,MLA1734163364,2726554
500 mL,2025-02-17 04:39:36,"[{'id': '189747', 'name': '500 mL', 'struct': {'number': 500, 'unit': 'mL'}}]",Volumen de la unidad,UNIT_VOLUME,number_unit,MLA1734163364,189747
Chardonnay,2025-02-17 04:39:36,"[{'id': '2107343', 'name': 'Chardonnay', 'struct': None}]",Varietal,VARIETAL,string,MLA1734163364,2107343
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Material del estuche,WINE_CASE_MATERIAL,string,MLA1734163364,-1
Blanco,2025-02-17 04:39:36,"[{'id': '2107334', 'name': 'Blanco', 'struct': None}]",Tipo de vino,WINE_TYPE,string,MLA1734163364,2107334
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Año,YEAR,number,MLA1734163364,-1
13.7 %,2025-02-17 04:39:36,"[{'id': '8897084', 'name': '13.7 %', 'struct': {'number': 13.7, 'unit': '%'}}]",Graduación alcohólica,ALCOHOL_BY_VOLUME,number_unit,MLA1896505378,8897084
Cítricos,2025-02-17 04:39:36,"[{'id': '8869921', 'name': 'Cítricos', 'struct': None}]",Aromas,AROMAS,string,MLA1896505378,8869921
6 meses,2025-02-17 04:39:36,"[{'id': '9163249', 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",Tiempo en barrica,BARREL_TIME,number_unit,MLA1896505378,9163249
Luigi Bosca,2025-02-17 04:39:36,"[{'id': '18610', 'name': 'Luigi Bosca', 'struct': None}]",Marca,BRAND,string,MLA1896505378,18610
Luigi Bosca,2025-02-17 04:39:36,"[{'id': '2321006', 'name': 'Luigi Bosca', 'struct': None}]",Bodega,CELLAR,string,MLA1896505378,2321006
5 °C,2025-02-17 04:39:36,"[{'id': '13031945', 'name': '5 °C', 'struct': {'number': 5, 'unit': '°C'}}]",Temperatura ideal de consumo,IDEAL_CONSUMING_TEMPERATURE,number_unit,MLA1896505378,13031945
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Incluye estuche,INCLUDES_CASE,boolean,MLA1896505378,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es bebida sin alcohol,IS_NON_ALCOHOLIC_DRINK,boolean,MLA1896505378,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es orgánico,IS_ORGANIC,boolean,MLA1896505378,242084
Nuevo,2025-02-17 04:39:36,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None}]",Condición del ítem,ITEM_CONDITION,list,MLA1896505378,2230284
Vino Luigi Bosca Chardonnay Blanco 750ml Botella Pack X6,2025-02-17 04:39:36,"[{'id': '13865051', 'name': 'Vino Luigi Bosca Chardonnay Blanco 750ml Botella Pack X6', 'struct': None}]",Título manual,MANUAL_TITLE,string,MLA1896505378,13865051
MK-C8859-6,2025-02-17 04:39:36,"[{'id': '20177940', 'name': 'MK-C8859-6', 'struct': None}]",MPN,MPN,string,MLA1896505378,20177940
Argentina,2025-02-17 04:39:36,"[{'id': '96380', 'name': 'Argentina', 'struct': None}]",Origen,ORIGIN,string,MLA1896505378,96380
Botella,2025-02-17 04:39:36,"[{'id': '2290293', 'name': 'Botella', 'struct': None}]",Tipo de envase,PACKAGING_TYPE,string,MLA1896505378,2290293
Pasta,2025-02-17 04:39:36,"[{'id': '8869918', 'name': 'Pasta', 'struct': None}]",Maridajes,PAIRINGS,string,MLA1896505378,8869918
Temperatura ambiente,2025-02-17 04:39:36,"[{'id': '10792872', 'name': 'Temperatura ambiente', 'struct': None}]",Conservación del producto,PRODUCT_CONSERVATION,list,MLA1896505378,10792872
"Contiene líquido,Frágil",2025-02-17 04:39:36,"[{'id': '7435885', 'name': 'Contiene líquido', 'struct': None}, {'id': '7435883', 'name': 'Frágil', 'struct': None}]",Características del producto,PRODUCT_FEATURES,list,MLA1896505378,
Patagonia,2025-02-17 04:39:36,"[{'id': '2425906', 'name': 'Patagonia', 'struct': None}]",Regiones,REGIONS,string,MLA1896505378,2425906
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Número de Registro Nacional de Establecimiento (RNE),RNE_ESTABLISHMENT_NATIONAL_REGISTRATION_NUMBER,string,MLA1896505378,-1
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Número de inscripción de producto (RNPA),RNPA_PRODUCT_INSCRIPTION_NUMBER,string,MLA1896505378,-1
Pack,2025-02-17 04:39:36,"[{'id': '1359392', 'name': 'Pack', 'struct': None}]",Formato de venta,SALE_FORMAT,list,MLA1896505378,1359392
6,2025-02-17 04:39:36,"[{'id': '140750', 'name': '6', 'struct': None}]",Unidades por pack,UNITS_PER_PACK,number,MLA1896505378,140750
750 mL,2025-02-17 04:39:36,"[{'id': '2292305', 'name': '750 mL', 'struct': {'number': 750, 'unit': 'mL'}}]",Volumen de la unidad,UNIT_VOLUME,number_unit,MLA1896505378,2292305
Chardonnay,2025-02-17 04:39:36,"[{'id': '2107343', 'name': 'Chardonnay', 'struct': None}]",Varietal,VARIETAL,string,MLA1896505378,2107343
Sin estuche,2025-02-17 04:39:36,"[{'id': '20133771', 'name': 'Sin estuche', 'struct': None}]",Material del estuche,WINE_CASE_MATERIAL,string,MLA1896505378,20133771
Blanco,2025-02-17 04:39:36,"[{'id': '2107334', 'name': 'Blanco', 'struct': None}]",Tipo de vino,WINE_TYPE,string,MLA1896505378,2107334
13.9 %,2025-02-17 04:39:36,"[{'id': '9163240', 'name': '13.9 %', 'struct': {'number': 13.9, 'unit': '%'}}]",Graduación alcohólica,ALCOHOL_BY_VOLUME,number_unit,MLA1973891234,9163240
"en nariz se presenta concentrado e intenso, con aromas de frutas tropicales maduras, peras, durazno blanco y vainilla.",2025-02-17 04:39:36,"[{'id': '13489819', 'name': 'en nariz se presenta concentrado e intenso, con aromas de frutas tropicales maduras, peras, durazno blanco y vainilla.', 'struct': None}]",Aromas,AROMAS,string,MLA1973891234,13489819
9 meses,2025-02-17 04:39:36,"[{'id': '9163259', 'name': '9 meses', 'struct': {'number': 9, 'unit': 'meses'}}]",Tiempo en barrica,BARREL_TIME,number_unit,MLA1973891234,9163259
Saint Felicien,2025-02-17 04:39:36,"[{'id': '18698', 'name': 'Saint Felicien', 'struct': None}]",Marca,BRAND,string,MLA1973891234,18698
Catena Zapata,2025-02-17 04:39:36,"[{'id': '2292304', 'name': 'Catena Zapata', 'struct': None}]",Bodega,CELLAR,string,MLA1973891234,2292304
10 °C,2025-02-17 04:39:36,"[{'id': '12327953', 'name': '10 °C', 'struct': {'number': 10, 'unit': '°C'}}]",Temperatura ideal de consumo,IDEAL_CONSUMING_TEMPERATURE,number_unit,MLA1973891234,12327953
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Incluye estuche,INCLUDES_CASE,boolean,MLA1973891234,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es bebida sin alcohol,IS_NON_ALCOHOLIC_DRINK,boolean,MLA1973891234,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es orgánico,IS_ORGANIC,boolean,MLA1973891234,242084
Nuevo,2025-02-17 04:39:36,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None}]",Condición del ítem,ITEM_CONDITION,list,MLA1973891234,2230284
Roble,2025-02-17 04:39:36,"[{'id': '9799983', 'name': 'Roble', 'struct': None}]",Línea,LINE,string,MLA1973891234,9799983
Vino Saint Felicien Chardonnay Roble Blanco 750ml,2025-02-17 04:39:36,"[{'id': '13690814', 'name': 'Vino Saint Felicien Chardonnay Roble Blanco 750ml', 'struct': None}]",Título manual,MANUAL_TITLE,string,MLA1973891234,13690814
Argentina,2025-02-17 04:39:36,"[{'id': '96380', 'name': 'Argentina', 'struct': None}]",Origen,ORIGIN,string,MLA1973891234,96380
Botella,2025-02-17 04:39:36,"[{'id': '2290293', 'name': 'Botella', 'struct': None}]",Tipo de envase,PACKAGING_TYPE,string,MLA1973891234,2290293
Quesos,2025-02-17 04:39:36,"[{'id': '9961611', 'name': 'Quesos', 'struct': None}]",Maridajes,PAIRINGS,string,MLA1973891234,9961611
Temperatura ambiente,2025-02-17 04:39:36,"[{'id': '10792872', 'name': 'Temperatura ambiente', 'struct': None}]",Conservación del producto,PRODUCT_CONSERVATION,list,MLA1973891234,10792872
"Frágil,Contiene líquido",2025-02-17 04:39:36,"[{'id': '7435883', 'name': 'Frágil', 'struct': None}, {'id': '7435885', 'name': 'Contiene líquido', 'struct': None}]",Características del producto,PRODUCT_FEATURES,list,MLA1973891234,
Mendoza,2025-02-17 04:39:36,"[{'id': '13244147', 'name': 'Mendoza', 'struct': None}]",Regiones,REGIONS,string,MLA1973891234,13244147
Unidad,2025-02-17 04:39:36,"[{'id': '1359391', 'name': 'Unidad', 'struct': None}]",Formato de venta,SALE_FORMAT,list,MLA1973891234,1359391
FH0027,2025-02-17 04:39:36,"[{'id': None, 'name': 'FH0027', 'struct': None}]",SKU,SELLER_SKU,string,MLA1973891234,
1,2025-02-17 04:39:36,"[{'id': '2726554', 'name': '1', 'struct': None}]",Unidades por pack,UNITS_PER_PACK,number,MLA1973891234,2726554
750 mL,2025-02-17 04:39:36,"[{'id': '2292305', 'name': '750 mL', 'struct': {'number': 750, 'unit': 'mL'}}]",Volumen de la unidad,UNIT_VOLUME,number_unit,MLA1973891234,2292305
Chardonnay,2025-02-17 04:39:36,"[{'id': '2107343', 'name': 'Chardonnay', 'struct': None}]",Varietal,VARIETAL,string,MLA1973891234,2107343
Cartón,2025-02-17 04:39:36,"[{'id': '13418935', 'name': 'Cartón', 'struct': None}]",Material del estuche,WINE_CASE_MATERIAL,string,MLA1973891234,13418935
Blanco,2025-02-17 04:39:36,"[{'id': '2107334', 'name': 'Blanco', 'struct': None}]",Tipo de vino,WINE_TYPE,string,MLA1973891234,2107334
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Año,YEAR,number,MLA1973891234,-1
1,2025-02-17 04:39:36,"[{'id': None, 'name': '1', 'struct': None}]",Cantidad de packs,PACKS_NUMBER,integer,MLA1378866179,
12.8 %,2025-02-17 04:39:36,"[{'id': '9163243', 'name': '12.8 %', 'struct': {'number': 12.8, 'unit': '%'}}]",Graduación alcohólica,ALCOHOL_BY_VOLUME,number_unit,MLA1378866179,9163243
aromatico,2025-02-17 04:39:36,"[{'id': '16969869', 'name': 'aromatico', 'struct': None}]",Aromas,AROMAS,string,MLA1378866179,16969869
16 meses,2025-02-17 04:39:36,"[{'id': '13043939', 'name': '16 meses', 'struct': {'number': 16, 'unit': 'meses'}}]",Tiempo en barrica,BARREL_TIME,number_unit,MLA1378866179,13043939
El Enemigo,2025-02-17 04:39:36,"[{'id': '12994118', 'name': 'El Enemigo', 'struct': None}]",Marca,BRAND,string,MLA1378866179,12994118
Aleanna,2025-02-17 04:39:36,"[{'id': '13935872', 'name': 'Aleanna', 'struct': None}]",Bodega,CELLAR,string,MLA1378866179,13935872
10 °C,2025-02-17 04:39:36,"[{'id': '12327953', 'name': '10 °C', 'struct': {'number': 10, 'unit': '°C'}}]",Temperatura ideal de consumo,IDEAL_CONSUMING_TEMPERATURE,number_unit,MLA1378866179,12327953
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es bebida sin alcohol,IS_NON_ALCOHOLIC_DRINK,boolean,MLA1378866179,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es orgánico,IS_ORGANIC,boolean,MLA1378866179,242084
Nuevo,2025-02-17 04:39:36,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None}]",Condición del ítem,ITEM_CONDITION,list,MLA1378866179,2230284
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Línea,LINE,string,MLA1378866179,-1
Vino El Enemigo Chardonnay 750ml caja X 6 unidades,2025-02-17 04:39:36,"[{'id': '23334261', 'name': 'Vino El Enemigo Chardonnay 750ml caja X 6 unidades', 'struct': None}]",Título manual,MANUAL_TITLE,string,MLA1378866179,23334261
Argentina,2025-02-17 04:39:36,"[{'id': '96380', 'name': 'Argentina', 'struct': None}]",Origen,ORIGIN,string,MLA1378866179,96380
Botella,2025-02-17 04:39:36,"[{'id': '2290293', 'name': 'Botella', 'struct': None}]",Tipo de envase,PACKAGING_TYPE,string,MLA1378866179,2290293
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Maridajes,PAIRINGS,string,MLA1378866179,-1
Temperatura ambiente,2025-02-17 04:39:36,"[{'id': '10792872', 'name': 'Temperatura ambiente', 'struct': None}]",Conservación del producto,PRODUCT_CONSERVATION,list,MLA1378866179,10792872
"Contiene líquido,Frágil",2025-02-17 04:39:36,"[{'id': '7435885', 'name': 'Contiene líquido', 'struct': None}, {'id': '7435883', 'name': 'Frágil', 'struct': None}]",Características del producto,PRODUCT_FEATURES,list,MLA1378866179,
"Gualtallary,Mendoza",2025-02-17 04:39:36,"[{'id': '13930326', 'name': 'Gualtallary', 'struct': None}, {'id': '13244147', 'name': 'Mendoza', 'struct': None}]",Regiones,REGIONS,string,MLA1378866179,
n/a,2025-02-17 04:39:36,"[{'id': None, 'name': 'n/a', 'struct': None}]",Número de Registro Nacional de Establecimiento (RNE),RNE_ESTABLISHMENT_NATIONAL_REGISTRATION_NUMBER,string,MLA1378866179,
n/a,2025-02-17 04:39:36,"[{'id': None, 'name': 'n/a', 'struct': None}]",Número de inscripción de producto (RNPA),RNPA_PRODUCT_INSCRIPTION_NUMBER,string,MLA1378866179,
Pack,2025-02-17 04:39:36,"[{'id': '1359392', 'name': 'Pack', 'struct': None}]",Formato de venta,SALE_FORMAT,list,MLA1378866179,1359392
EH0062K,2025-02-17 04:39:36,"[{'id': None, 'name': 'EH0062K', 'struct': None}]",SKU,SELLER_SKU,string,MLA1378866179,
6,2025-02-17 04:39:36,"[{'id': '140750', 'name': '6', 'struct': None}]",Unidades por pack,UNITS_PER_PACK,number,MLA1378866179,140750
750 mL,2025-02-17 04:39:36,"[{'id': '2292305', 'name': '750 mL', 'struct': {'number': 750, 'unit': 'mL'}}]",Volumen de la unidad,UNIT_VOLUME,number_unit,MLA1378866179,2292305
Chardonnay,2025-02-17 04:39:36,"[{'id': '2107343', 'name': 'Chardonnay', 'struct': None}]",Varietal,VARIETAL,string,MLA1378866179,2107343
